w,q,Tq,Tw,Ts
869.6274509803922,870.6274509803922,6.504730886584752,6.484635998233641,0.020094888351106094
869.7884615384615,870.7884615384615,6.507440289040985,6.4873383656565915,0.02010192338438788
869.9245283018868,870.9245283018868,6.5128308655408125,6.492740232037987,0.02009063350282092
870.0555555555555,871.0555555555555,6.5128308655408125,6.492740232037987,0.02009063350282092
870.1636363636363,871.1636363636363,6.515515154076656,6.49543029058454,0.020084863492111193
870.2857142857143,871.2857142857143,6.515515154076656,6.49543029058454,0.020084863492111193
870.421052631579,871.421052631579,6.515515154076656,6.49543029058454,0.020084863492111193
870.5344827586207,871.5344827586207,6.5182019593259914,6.498113424161674,0.020088535164312228
870.6610169491526,871.6610169491526,6.5208902227503,6.5008042591327575,0.020085963617537554
870.7833333333333,871.7833333333333,6.5208902227503,6.5008042591327575,0.020085963617537554
870.9180327868852,871.9180327868852,6.5208902227503,6.5008042591327575,0.020085963617537554
871.0483870967741,872.0483870967741,6.5208902227503,6.5008042591327575,0.020085963617537554
871.1904761904761,872.1904761904761,6.5208902227503,6.5008042591327575,0.020085963617537554
871.328125,872.328125,6.5208902227503,6.5008042591327575,0.020085963617537554
871.4615384615385,872.4615384615385,6.5208902227503,6.5008042591327575,0.020085963617537554
871.5909090909091,872.5909090909091,6.5208902227503,6.5008042591327575,0.020085963617537554
871.7164179104477,872.7164179104477,6.5208902227503,6.5008042591327575,0.020085963617537554
871.8382352941177,872.8382352941177,6.5208902227503,6.5008042591327575,0.020085963617537554
871.9420289855072,872.9420289855072,6.523587638958053,6.503484805274292,0.020102833683756243
872.0714285714286,873.0714285714286,6.523587638958053,6.503484805274292,0.020102833683756243
872.1830985915493,873.1830985915493,6.53167326943003,6.5115823812918014,0.020090888138222747
872.2916666666666,873.2916666666666,6.53167326943003,6.5115823812918014,0.020090888138222747
872.4109589041096,873.4109589041096,6.53167326943003,6.5115823812918014,0.020090888138222747
872.527027027027,873.527027027027,6.53167326943003,6.5115823812918014,0.020090888138222747
872.64,873.64,6.539762540562274,6.519674412358081,0.02008812820418795
872.75,873.75,6.539762540562274,6.519674412358081,0.02008812820418795
872.8571428571429,873.8571428571429,6.539762540562274,6.519674412358081,0.02008812820418795
872.9615384615385,873.9615384615385,6.539762540562274,6.519674412358081,0.02008812820418795
873.0632911392405,874.0632911392405,6.539762540562274,6.519674412358081,0.02008812820418795
873.175,874.175,6.539762540562274,6.519674412358081,0.02008812820418795
873.283950617284,874.283950617284,6.5424710254900225,6.522378277869321,0.0200927476206964
873.390243902439,874.390243902439,6.5424710254900225,6.522378277869321,0.0200927476206964
873.4939759036145,874.4939759036145,6.5424710254900225,6.522378277869321,0.0200927476206964
873.6071428571429,874.6071428571429,6.5424710254900225,6.522378277869321,0.0200927476206964
873.7058823529412,874.7058823529412,6.5451834757150555,6.525088259704629,0.020095216010422783
873.7906976744187,874.7906976744187,6.547890318191504,6.527801735908237,0.020088582283263823
873.8735632183908,874.8735632183908,6.547890318191504,6.527801735908237,0.020088582283263823
873.9545454545455,874.9545454545455,6.547890318191504,6.527801735908237,0.020088582283263823
874.0674157303371,875.0674157303371,6.547890318191504,6.527801735908237,0.020088582283263823
874.1666666666666,875.1666666666666,6.550605558150731,6.530507761033773,0.020097797116954943
874.2637362637363,875.2637362637363,6.550605558150731,6.530507761033773,0.020097797116954943
874.3586956521739,875.3586956521739,6.550605558150731,6.530507761033773,0.020097797116954943
874.4516129032259,875.4516129032259,6.550605558150731,6.530507761033773,0.020097797116954943
874.5425531914893,875.5425531914893,6.550605558150731,6.530507761033773,0.020097797116954943
874.6315789473684,875.6315789473684,6.550605558150731,6.530507761033773,0.020097797116954943
874.71875,875.71875,6.550605558150731,6.530507761033773,0.020097797116954943
874.8041237113403,875.8041237113403,6.550605558150731,6.530507761033773,0.020097797116954943
874.8775510204082,875.8775510204082,6.55608486998583,6.535971455996152,0.020113413989676896
874.959595959596,875.959595959596,6.55608486998583,6.535971455996152,0.020113413989676896
875.04,876.04,6.55608486998583,6.535971455996152,0.020113413989676896
875.1287128712871,876.1287128712871,6.558818762516447,6.538705414765399,0.02011334775104659
875.2156862745098,876.2156862745098,6.558818762516447,6.538705414765399,0.02011334775104659
875.2912621359224,876.2912621359224,6.561546736139447,6.54143864220875,0.020108093930695528
875.3557692307693,876.3557692307693,6.564246891516146,6.544146017841922,0.020100873674221652
875.4190476190477,876.4190476190477,6.564246891516146,6.544146017841922,0.020100873674221652
875.4811320754717,876.4811320754717,6.564246891516146,6.544146017841922,0.020100873674221652
875.5420560747664,876.5420560747664,6.564246891516146,6.544146017841922,0.020100873674221652
875.6111111111111,876.6111111111111,6.564246891516146,6.544146017841922,0.020100873674221652
875.6697247706422,876.6697247706422,6.566949400697603,6.546850169966219,0.020099230731382606
875.7272727272727,876.7272727272727,6.566949400697603,6.546850169966219,0.020099230731382606
875.7837837837837,876.7837837837837,6.566949400697603,6.546850169966219,0.020099230731382606
875.8392857142857,876.8392857142857,6.566949400697603,6.546850169966219,0.020099230731382606
875.8849557522124,876.8849557522124,6.569654325594623,6.549557295603366,0.02009702999125636
875.921052631579,876.921052631579,6.572358376484983,6.55226725564811,0.020091120836873144
875.9565217391304,876.9565217391304,6.572358376484983,6.55226725564811,0.020091120836873144
875.9913793103449,876.9913793103449,6.572358376484983,6.55226725564811,0.020091120836873144
876.025641025641,877.025641025641,6.572358376484983,6.55226725564811,0.020091120836873144
876.0677966101695,877.0677966101695,6.572358376484983,6.55226725564811,0.020091120836873144
876.109243697479,877.109243697479,6.572358376484983,6.55226725564811,0.020091120836873144
876.1583333333333,877.1583333333333,6.572358376484983,6.55226725564811,0.020091120836873144
876.198347107438,877.198347107438,6.575075658237958,6.554976882245148,0.020098775992808775
876.2377049180328,877.2377049180328,6.575075658237958,6.554976882245148,0.020098775992808775
876.2845528455284,877.2845528455284,6.575075658237958,6.554976882245148,0.020098775992808775
876.3225806451613,877.3225806451613,6.577794822831226,6.557699356883557,0.020095465947667583
876.368,877.368,6.577794822831226,6.557699356883557,0.020095465947667583
876.4047619047619,877.4047619047619,6.5805021210395855,6.560408645756246,0.02009347528333872
876.4409448818898,877.4409448818898,6.5805021210395855,6.560408645756246,0.02009347528333872
876.4765625,877.4765625,6.5805021210395855,6.560408645756246,0.02009347528333872
876.5116279069767,877.5116279069767,6.5805021210395855,6.560408645756246,0.02009347528333872
876.5384615384615,877.5384615384615,6.585913600186945,6.565824249306893,0.02008935088005089
876.5648854961833,877.5648854961833,6.585913600186945,6.565824249306893,0.02008935088005089
876.5909090909091,877.5909090909091,6.585913600186945,6.565824249306893,0.02008935088005089
876.609022556391,877.609022556391,6.5886138132476075,6.5685300752470415,0.0200837380005656
876.6343283582089,877.6343283582089,6.5886138132476075,6.5685300752470415,0.0200837380005656
876.6666666666666,877.6666666666666,6.5886138132476075,6.5685300752470415,0.0200837380005656
876.6985294117648,877.6985294117648,6.5886138132476075,6.5685300752470415,0.0200837380005656
876.7299270072992,877.7299270072992,6.5886138132476075,6.5685300752470415,0.0200837380005656
876.7391304347826,877.7391304347826,6.599407887359336,6.579334737331682,0.02007315002765206
876.7553956834532,877.7553956834532,6.599407887359336,6.579334737331682,0.02007315002765206
876.7714285714286,877.7714285714286,6.599407887359336,6.579334737331682,0.02007315002765206
876.7872340425532,877.7872340425532,6.599407887359336,6.579334737331682,0.02007315002765206
876.8098591549295,877.8098591549295,6.599407887359336,6.579334737331682,0.02007315002765206
876.8391608391609,877.8391608391609,6.599407887359336,6.579334737331682,0.02007315002765206
876.8680555555555,877.8680555555555,6.599407887359336,6.579334737331682,0.02007315002765206
876.903448275862,877.903448275862,6.599407887359336,6.579334737331682,0.02007315002765206
876.9383561643835,877.9383561643835,6.599407887359336,6.579334737331682,0.02007315002765206
876.9727891156463,877.9727891156463,6.599407887359336,6.579334737331682,0.02007315002765206
877.0067567567568,878.0067567567568,6.599407887359336,6.579334737331682,0.02007315002765206
877.0402684563759,878.0402684563759,6.599407887359336,6.579334737331682,0.02007315002765206
877.0733333333334,878.0733333333334,6.599407887359336,6.579334737331682,0.02007315002765206
877.1059602649007,878.1059602649007,6.599407887359336,6.579334737331682,0.02007315002765206
877.125,878.125,6.6048131293828325,6.584734605786048,0.02007852359678059
877.1437908496732,878.1437908496732,6.6048131293828325,6.584734605786048,0.02007852359678059
877.1623376623377,878.1623376623377,6.6048131293828325,6.584734605786048,0.02007852359678059
877.1870967741935,878.1870967741935,6.6048131293828325,6.584734605786048,0.02007852359678059
877.2179487179487,878.2179487179487,6.6048131293828325,6.584734605786048,0.02007852359678059
877.2484076433121,878.2484076433121,6.607513658930135,6.5874336899687105,0.020079968961422397
877.2848101265823,878.2848101265823,6.607513658930135,6.5874336899687105,0.020079968961422397
877.3207547169811,878.3207547169811,6.607513658930135,6.5874336899687105,0.020079968961422397
877.35625,878.35625,6.607513658930135,6.5874336899687105,0.020079968961422397
877.3913043478261,878.3913043478261,6.607513658930135,6.5874336899687105,0.020079968961422397
877.4320987654321,878.4320987654321,6.607513658930135,6.5874336899687105,0.020079968961422397
877.4723926380368,878.4723926380368,6.607513658930135,6.5874336899687105,0.020079968961422397
877.5060975609756,878.5060975609756,6.610226723475534,6.5901397114531814,0.02008701202234956
877.5393939393939,878.5393939393939,6.610226723475534,6.5901397114531814,0.02008701202234956
877.5722891566265,878.5722891566265,6.615619373122993,6.595543464781017,0.020075908341972683
877.6047904191616,878.6047904191616,6.615619373122993,6.595543464781017,0.020075908341972683
877.6309523809524,878.6309523809524,6.618302786730329,6.598229819409534,0.020072967320793327
877.6627218934912,878.6627218934912,6.620976149874995,6.600908919018345,0.020067230856648063
877.6882352941177,878.6882352941177,6.623652544270166,6.603587783753998,0.02006476051616791
877.7076023391813,878.7076023391813,6.626323903374205,6.6062668928373345,0.020057010536870236
877.7267441860465,878.7267441860465,6.626323903374205,6.6062668928373345,0.020057010536870236
877.7456647398844,878.7456647398844,6.626323903374205,6.6062668928373345,0.020057010536870236
877.764367816092,878.764367816092,6.626323903374205,6.6062668928373345,0.020057010536870236
877.7771428571428,878.7771428571428,6.628997060384852,6.60894257396998,0.02005448641487392
877.7897727272727,878.7897727272727,6.628997060384852,6.60894257396998,0.02005448641487392
877.8022598870057,878.8022598870057,6.628997060384852,6.60894257396998,0.02005448641487392
877.8202247191011,878.8202247191011,6.628997060384852,6.60894257396998,0.02005448641487392
877.8379888268156,878.8379888268156,6.628997060384852,6.60894257396998,0.02005448641487392
877.8555555555556,878.8555555555556,6.628997060384852,6.60894257396998,0.02005448641487392
877.8674033149172,878.8674033149172,6.631683330834297,6.611618832517889,0.020064498316409118
877.8791208791209,878.8791208791209,6.631683330834297,6.611618832517889,0.020064498316409118
877.8907103825137,878.8907103825137,6.631683330834297,6.611618832517889,0.020064498316409118
877.9076086956521,878.9076086956521,6.631683330834297,6.611618832517889,0.020064498316409118
877.9297297297297,878.9297297297297,6.631683330834297,6.611618832517889,0.020064498316409118
877.9516129032259,878.9516129032259,6.631683330834297,6.611618832517889,0.020064498316409118
877.9679144385027,878.9679144385027,6.634377251324707,6.614306227522259,0.020071023802448473
877.9840425531914,878.9840425531914,6.634377251324707,6.614306227522259,0.020071023802448473
877.994708994709,878.994708994709,6.637074231304239,6.617005209042306,0.02006902226193412
878.0,879.0,6.639761549538656,6.619697551035833,0.020063998502824594
878.0052356020942,879.0052356020942,6.639761549538656,6.619697551035833,0.020063998502824594
878.015625,879.015625,6.64246013826048,6.622389690343813,0.02007044791666778
878.020725388601,879.020725388601,6.645153001469216,6.62508787511719,0.02006512635202728
878.0154639175257,879.0154639175257,6.653198720950214,6.633154908133889,0.020043812816325255
878.0102564102564,879.0102564102564,6.653198720950214,6.633154908133889,0.020043812816325255
878.0102040816327,879.0102040816327,6.653198720950214,6.633154908133889,0.020043812816325255
878.010152284264,879.010152284264,6.653198720950214,6.633154908133889,0.020043812816325255
878.010101010101,879.010101010101,6.653198720950214,6.633154908133889,0.020043812816325255
878.0100502512563,879.0100502512563,6.653198720950214,6.633154908133889,0.020043812816325255
878.01,879.01,6.653198720950214,6.633154908133889,0.020043812816325255
878.0099502487562,879.0099502487562,6.653198720950214,6.633154908133889,0.020043812816325255
878.009900990099,879.009900990099,6.653198720950214,6.633154908133889,0.020043812816325255
878.0147783251232,879.0147783251232,6.653198720950214,6.633154908133889,0.020043812816325255
878.0196078431372,879.0196078431372,6.661253308389971,6.641211017620393,0.02004229076957859
878.0292682926829,879.0292682926829,6.661253308389971,6.641211017620393,0.02004229076957859
878.0339805825242,879.0339805825242,6.663931932847229,6.643893467518954,0.020038465328276765
878.0338164251208,879.0338164251208,6.66660783825499,6.646575203958771,0.020032634296219123
878.0288461538462,879.0288461538462,6.674606356970661,6.65459033189643,0.02001602507423038
878.0287081339712,879.0287081339712,6.674606356970661,6.65459033189643,0.02001602507423038
878.0333333333333,879.0333333333333,6.674606356970661,6.65459033189643,0.02001602507423038
878.0379146919431,879.0379146919431,6.674606356970661,6.65459033189643,0.02001602507423038
878.0424528301887,879.0424528301887,6.674606356970661,6.65459033189643,0.02001602507423038
878.0469483568075,879.0469483568075,6.674606356970661,6.65459033189643,0.02001602507423038
878.0514018691589,879.0514018691589,6.674606356970661,6.65459033189643,0.02001602507423038
878.0558139534884,879.0558139534884,6.674606356970661,6.65459033189643,0.02001602507423038
878.0601851851852,879.0601851851852,6.674606356970661,6.65459033189643,0.02001602507423038
878.0599078341014,879.0599078341014,6.677275283930754,6.65724972278453,0.020025561146223815
878.0550458715596,879.0550458715596,6.679940333406529,6.65992176695247,0.020018566454058157
878.0456621004566,879.0456621004566,6.682602268489002,6.662590469573016,0.02001179891598583
878.0363636363636,879.0363636363636,6.682602268489002,6.662590469573016,0.02001179891598583
878.027149321267,879.027149321267,6.682602268489002,6.662590469573016,0.02001179891598583
878.018018018018,879.018018018018,6.682602268489002,6.662590469573016,0.02001179891598583
878.0089686098655,879.0089686098655,6.682602268489002,6.662590469573016,0.02001179891598583
878.0,879.0,6.682602268489002,6.662590469573016,0.02001179891598583
877.9911111111111,878.9911111111111,6.682602268489002,6.662590469573016,0.02001179891598583
877.9823008849557,878.9823008849557,6.682602268489002,6.662590469573016,0.02001179891598583
877.9691629955947,878.9691629955947,6.685274587431857,6.665254733638355,0.020019853793500995
877.9561403508771,878.9561403508771,6.685274587431857,6.665254733638355,0.020019853793500995
877.943231441048,878.943231441048,6.685274587431857,6.665254733638355,0.020019853793500995
877.9347826086956,878.9347826086956,6.687954496757239,6.667931006939871,0.02002348981736855
877.9264069264069,878.9264069264069,6.687954496757239,6.667931006939871,0.02002348981736855
877.9181034482758,878.9181034482758,6.687954496757239,6.667931006939871,0.02002348981736855
877.9055793991416,878.9055793991416,6.690630429560687,6.670608276096842,0.02002215346384512
877.9017094017094,878.9017094017094,6.690630429560687,6.670608276096842,0.02002215346384512
877.8978723404256,878.8978723404256,6.690630429560687,6.670608276096842,0.02002215346384512
877.8983050847457,878.8983050847457,6.690630429560687,6.670608276096842,0.02002215346384512
877.8987341772151,878.8987341772151,6.690630429560687,6.670608276096842,0.02002215346384512
877.90756302521,878.90756302521,6.690630429560687,6.670608276096842,0.02002215346384512
877.9205020920502,878.9205020920502,6.693312332741178,6.673280927159984,0.0200314055811949
877.9375,878.9375,6.693312332741178,6.673280927159984,0.0200314055811949
877.9585062240664,878.9585062240664,6.693312332741178,6.673280927159984,0.0200314055811949
877.9793388429752,878.9793388429752,6.693312332741178,6.673280927159984,0.0200314055811949
878.0,879.0,6.693312332741178,6.673280927159984,0.0200314055811949
878.0204918032787,879.0204918032787,6.693312332741178,6.673280927159984,0.0200314055811949
878.0326530612244,879.0326530612244,6.698677400091491,6.678651364861207,0.020026035230285313
878.0487804878048,879.0487804878048,6.698677400091491,6.678651364861207,0.020026035230285313
878.0647773279352,879.0647773279352,6.698677400091491,6.678651364861207,0.020026035230285313
878.0806451612904,879.0806451612904,6.698677400091491,6.678651364861207,0.020026035230285313
878.0963855421687,879.0963855421687,6.698677400091491,6.678651364861207,0.020026035230285313
878.112,879.112,6.698677400091491,6.678651364861207,0.020026035230285313
878.1274900398406,879.1274900398406,6.698677400091491,6.678651364861207,0.020026035230285313
878.1428571428571,879.1428571428571,6.698677400091491,6.678651364861207,0.020026035230285313
878.1541501976285,879.1541501976285,6.701365915732076,6.681334586667805,0.020031329064273226
878.1653543307086,879.1653543307086,6.701365915732076,6.681334586667805,0.020031329064273226
878.1764705882352,879.1764705882352,6.701365915732076,6.681334586667805,0.020031329064273226
878.1875,879.1875,6.701365915732076,6.681334586667805,0.020031329064273226
878.2062256809338,879.2062256809338,6.704061413029344,6.684027559647857,0.02003385338148861
878.2248062015503,879.2248062015503,6.704061413029344,6.684027559647857,0.02003385338148861
878.2432432432432,879.2432432432432,6.704061413029344,6.684027559647857,0.02003385338148861
878.2615384615384,879.2615384615384,6.704061413029344,6.684027559647857,0.02003385338148861
878.2796934865901,879.2796934865901,6.704061413029344,6.684027559647857,0.02003385338148861
878.3015267175573,879.3015267175573,6.7067485747509865,6.6867103996710275,0.02003817507996135
878.319391634981,879.319391634981,6.7094353435689325,6.689401056746773,0.020034286822161965
878.3371212121212,879.3371212121212,6.7094353435689325,6.689401056746773,0.020034286822161965
878.3547169811321,879.3547169811321,6.7094353435689325,6.689401056746773,0.020034286822161965
878.3721804511279,879.3721804511279,6.71212965508773,6.692093363026036,0.020036292061694945
878.3932584269663,879.3932584269663,6.71212965508773,6.692093363026036,0.020036292061694945
878.4141791044776,879.4141791044776,6.71212965508773,6.692093363026036,0.020036292061694945
878.4349442379182,879.4349442379182,6.714824022450027,6.694791438127126,0.020032584322901604
878.4555555555555,879.4555555555555,6.714824022450027,6.694791438127126,0.020032584322901604
878.4760147601476,879.4760147601476,6.714824022450027,6.694791438127126,0.020032584322901604
878.4963235294117,879.4963235294117,6.714824022450027,6.694791438127126,0.020032584322901604
878.5164835164835,879.5164835164835,6.714824022450027,6.694791438127126,0.020032584322901604
878.5328467153284,879.5328467153284,6.7175211311285645,6.697485163271156,0.020035967857408153
878.5454545454545,879.5454545454545,6.720215106494869,6.70018460003795,0.02003050645691916
878.5615942028985,879.5615942028985,6.720215106494869,6.70018460003795,0.02003050645691916
878.5776173285199,879.5776173285199,6.720215106494869,6.70018460003795,0.02003050645691916
878.5935251798561,879.5935251798561,6.720215106494869,6.70018460003795,0.02003050645691916
878.6093189964158,879.6093189964158,6.720215106494869,6.70018460003795,0.02003050645691916
878.625,879.625,6.720215106494869,6.70018460003795,0.02003050645691916
878.6405693950178,879.6405693950178,6.720215106494869,6.70018460003795,0.02003050645691916
878.6560283687943,879.6560283687943,6.720215106494869,6.70018460003795,0.02003050645691916
878.6749116607774,879.6749116607774,6.720215106494869,6.70018460003795,0.02003050645691916
878.693661971831,879.693661971831,6.720215106494869,6.70018460003795,0.02003050645691916
878.7122807017544,879.7122807017544,6.720215106494869,6.70018460003795,0.02003050645691916
878.7307692307693,879.7307692307693,6.720215106494869,6.70018460003795,0.02003050645691916
878.7526132404181,879.7526132404181,6.720215106494869,6.70018460003795,0.02003050645691916
878.7743055555555,879.7743055555555,6.720215106494869,6.70018460003795,0.02003050645691916
878.795847750865,879.795847750865,6.720215106494869,6.70018460003795,0.02003050645691916
878.8137931034482,879.8137931034482,6.722947645081108,6.702881786598708,0.02006585848240099
878.8316151202749,879.8316151202749,6.722947645081108,6.702881786598708,0.02006585848240099
878.8493150684932,879.8493150684932,6.722947645081108,6.702881786598708,0.02006585848240099
878.8668941979522,879.8668941979522,6.722947645081108,6.702881786598708,0.02006585848240099
878.8877551020408,879.8877551020408,6.722947645081108,6.702881786598708,0.02006585848240099
878.9084745762711,879.9084745762711,6.722947645081108,6.702881786598708,0.02006585848240099
878.9290540540541,879.9290540540541,6.722947645081108,6.702881786598708,0.02006585848240099
878.956228956229,879.956228956229,6.722947645081108,6.702881786598708,0.02006585848240099
878.98322147651,879.98322147651,6.722947645081108,6.702881786598708,0.02006585848240099
879.0133779264214,880.0133779264214,6.722947645081108,6.702881786598708,0.02006585848240099
879.0433333333333,880.0433333333333,6.722947645081108,6.702881786598708,0.02006585848240099
879.0730897009967,880.0730897009967,6.725697346802221,6.705619389242574,0.02007795755964791
879.0993377483444,880.0993377483444,6.7284376982729395,6.708364219353306,0.020073478919633785
879.1287128712871,880.1287128712871,6.731175215788668,6.711104779554131,0.020070436234536863
879.1578947368421,880.1578947368421,6.731175215788668,6.711104779554131,0.020070436234536863
879.1868852459016,880.1868852459016,6.731175215788668,6.711104779554131,0.020070436234536863
879.2124183006536,880.2124183006536,6.733905325462032,6.713832111679994,0.02007321378203787
879.2312703583062,880.2312703583062,6.739365017413108,6.719299259234719,0.020065758178386843
879.25,880.25,6.739365017413108,6.719299259234719,0.020065758178386843
879.2718446601941,880.2718446601941,6.739365017413108,6.719299259234719,0.020065758178386843
879.2935483870967,880.2935483870967,6.739365017413108,6.719299259234719,0.020065758178386843
879.3151125401929,880.3151125401929,6.739365017413108,6.719299259234719,0.020065758178386843
879.3397435897435,880.3397435897435,6.739365017413108,6.719299259234719,0.020065758178386843
879.3642172523962,880.3642172523962,6.739365017413108,6.719299259234719,0.020065758178386843
879.3853503184713,880.3853503184713,6.742098661668339,6.722030646321829,0.020068015346508452
879.4095238095238,880.4095238095238,6.742098661668339,6.722030646321829,0.020068015346508452
879.4335443037975,880.4335443037975,6.742098661668339,6.722030646321829,0.020068015346508452
879.4574132492114,880.4574132492114,6.742098661668339,6.722030646321829,0.020068015346508452
879.4779874213837,880.4779874213837,6.744835645189174,6.724768507493963,0.020067137695209934
879.4984326018808,880.4984326018808,6.744835645189174,6.724768507493963,0.020067137695209934
879.521875,880.521875,6.744835645189174,6.724768507493963,0.020067137695209934
879.5451713395638,880.5451713395638,6.744835645189174,6.724768507493963,0.020067137695209934
879.5683229813665,880.5683229813665,6.747566639391682,6.727496177642253,0.02007046174942747
879.594427244582,880.594427244582,6.747566639391682,6.727496177642253,0.02007046174942747
879.6203703703703,880.6203703703703,6.750296503983346,6.730226785292077,0.020069718691268005
879.6461538461539,880.6461538461539,6.750296503983346,6.730226785292077,0.020069718691268005
879.6748466257669,880.6748466257669,6.750296503983346,6.730226785292077,0.020069718691268005
879.7033639143731,880.7033639143731,6.750296503983346,6.730226785292077,0.020069718691268005
879.7286585365854,880.7286585365854,6.753031387465889,6.732957198058025,0.020074189407861823
879.7537993920972,880.7537993920972,6.753031387465889,6.732957198058025,0.020074189407861823
879.7787878787879,880.7787878787879,6.753031387465889,6.732957198058025,0.020074189407861823
879.8036253776435,880.8036253776435,6.753031387465889,6.732957198058025,0.020074189407861823
879.8283132530121,880.8283132530121,6.753031387465889,6.732957198058025,0.020074189407861823
879.8528528528528,880.8528528528528,6.753031387465889,6.732957198058025,0.020074189407861823
879.8802395209581,880.8802395209581,6.753031387465889,6.732957198058025,0.020074189407861823
879.9074626865672,880.9074626865672,6.753031387465889,6.732957198058025,0.020074189407861823
879.9345238095239,880.9345238095239,6.753031387465889,6.732957198058025,0.020074189407861823
879.9614243323442,880.9614243323442,6.753031387465889,6.732957198058025,0.020074189407861823
879.9881656804733,880.9881656804733,6.758515134815428,6.738432759817587,0.020082374997840227
880.0147492625368,881.0147492625368,6.758515134815428,6.738432759817587,0.020082374997840227
880.0411764705882,881.0411764705882,6.758515134815428,6.738432759817587,0.020082374997840227
880.067448680352,881.067448680352,6.758515134815428,6.738432759817587,0.020082374997840227
880.093567251462,881.093567251462,6.758515134815428,6.738432759817587,0.020082374997840227
880.1224489795918,881.1224489795918,6.758515134815428,6.738432759817587,0.020082374997840227
880.1511627906976,881.1511627906976,6.758515134815428,6.738432759817587,0.020082374997840227
880.1826086956522,881.1826086956522,6.758515134815428,6.738432759817587,0.020082374997840227
880.2138728323699,881.2138728323699,6.758515134815428,6.738432759817587,0.020082374997840227
880.2449567723343,881.2449567723343,6.758515134815428,6.738432759817587,0.020082374997840227
